object_ID,alpha,delta,UV_filter,green_filter,red_filter,near_IR_filter,IR_filter,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,red_shift,plate_ID,MJD,fiber_ID,class
1.24E+18,192.8751895,37.75393155,21.46384,21.41467,21.03162,21.13131,21.32815,4470,301,5,58,9.98E+18,1.189197,8868,57781,942,QSO
1.24E+18,190.520451,37.85082558,21.34933,21.46588,20.95425,20.95746,20.65847,4470,301,5,46,9.98E+18,1.281948,8868,57781,596,QSO
1.24E+18,200.2425076,18.21480681,21.77822,20.51722,19.61414,18.87142,18.39787,5314,301,1,152,6.61E+18,0.1829234,5867,56034,113,GALAXY
1.24E+18,202.6943464,46.57102227,20.82448,20.76961,20.74793,20.53265,20.67196,3699,301,5,102,8.34E+18,1.624884,7407,56772,759,QSO
1.24E+18,210.1948051,45.19592959,19.81958,17.3838,16.28151,15.88995,15.62543,3699,301,5,138,1.65E+18,0.000118325,1467,53115,331,STAR
1.24E+18,187.2182156,52.99553409,19.58369,18.6789,18.34954,18.21516,18.19435,2830,301,5,429,7.52E+18,-1.25E-05,6681,56419,104,STAR
1.24E+18,5.539497463,3.692628603,24.01483,22.93052,22.47737,21.93063,22.12968,7712,301,6,366,1.06E+19,0.6869059,9443,58074,482,GALAXY
1.24E+18,220.5942771,41.4628755,25.95071,24.01736,22.68848,21.16093,19.52533,3716,301,3,211,9.57E+18,8.59E-05,8497,58161,259,STAR
1.24E+18,134.3670643,28.65842272,20.43671,20.35287,20.42166,20.22638,20.10882,4335,301,5,164,1.20E+19,1.943252,10660,58466,997,QSO
1.24E+18,136.22829,29.54726883,19.8232,19.45631,19.29557,19.3638,19.28899,4335,301,5,177,1.20E+19,0.9344465,10667,58163,283,QSO
1.24E+18,14.38277246,-0.927821034,18.7288,16.85472,16.01451,15.60682,15.28686,4858,301,1,450,4.45E+17,0.04501975,395,51783,96,GALAXY
1.24E+18,13.47912619,-0.860015801,20.54242,18.3241,17.2106,16.74058,16.35252,4858,301,1,444,4.44E+17,0.1381771,394,51913,45,GALAXY
1.24E+18,19.90961823,-1.033299996,22.95381,22.12997,21.47035,20.77448,20.15037,4858,301,1,487,1.06E+19,0.755004,9391,58072,80,GALAXY
1.24E+18,176.3309274,59.2767904,22.2301,21.38178,21.09614,20.89965,20.87609,2989,301,2,12,9.28E+18,4.22E-05,8238,58171,838,STAR
1.24E+18,253.9606668,22.04856742,19.15435,17.94369,17.36522,17.02372,16.80368,3926,301,5,200,1.59E+18,0.1196663,1415,52885,153,GALAXY
1.24E+18,243.5587468,30.42190276,18.97215,17.90644,17.53041,17.29762,17.14864,3926,301,5,117,1.58E+18,0.03228875,1406,52876,613,GALAXY
1.24E+18,255.9288743,28.71088989,25.84793,22.35308,20.57092,19.47161,18.80488,3225,301,2,325,5.63E+18,0.5740108,5000,55715,535,GALAXY
1.24E+18,209.2951936,57.15793428,21.00732,19.03788,17.67715,17.15837,16.8723,3225,301,2,37,1.30E+18,0.2114155,1159,52669,271,GALAXY
1.24E+18,224.0641027,52.85356669,22.78835,20.49231,19.22289,18.756,18.42578,3225,301,2,100,9.46E+18,0.2096855,8400,57837,20,GALAXY
1.24E+18,239.367635,44.5809339,19.3537,17.53981,16.54769,16.1015,15.73598,3225,301,2,187,1.32E+18,0.1331104,1169,52753,198,GALAXY
1.24E+18,231.7100854,2.065025122,23.30525,21.79337,20.05206,19.22218,18.85535,1458,301,4,714,4.51E+18,0.5081605,4009,55648,653,GALAXY
1.24E+18,233.8993378,1.970264028,21.64084,19.64065,18.11332,17.52909,17.12369,1458,301,4,728,4.56E+18,0.2704595,4054,55358,356,GALAXY
1.24E+18,144.690523,29.24084575,19.34978,17.76015,17.00203,16.60745,16.35246,4518,301,1,112,2.19E+18,0.1274305,1942,53415,127,GALAXY
1.24E+18,198.7408547,52.25443513,24.27437,22.4443,21.34576,21.30862,20.89901,3838,301,5,30,7.60E+18,3.732817,6754,56414,621,QSO
1.24E+18,221.2605656,46.98882304,21.3882,20.8005,20.71819,20.24441,20.41886,3838,301,5,133,7.58E+18,0.5786504,6736,56366,876,QSO
1.24E+18,146.9658998,35.28370808,22.14922,21.83337,21.82157,21.57534,21.28523,3647,301,2,65,1.15E+19,2.16769,10229,58441,998,QSO
1.24E+18,209.5668623,59.57904632,22.42916,20.79544,19.53121,18.60575,18.0091,2304,301,2,279,7.67E+18,0.5011206,6809,56454,113,GALAXY
1.24E+18,149.309806,56.62403338,20.8434,18.86434,17.65145,17.18403,16.86077,2304,301,2,72,6.28E+17,0.1876459,558,52317,213,GALAXY
1.24E+18,157.052166,58.97673657,26.38984,23.1592,21.02174,19.93181,19.31086,2304,301,2,104,7.98E+18,0.5981919,7089,56661,346,GALAXY
1.24E+18,339.1268183,6.762516677,22.93356,19.81595,18.21788,17.60079,17.19743,5655,301,4,218,4.97E+18,0.2467679,4410,56187,960,GALAXY
1.24E+18,126.8180479,23.51526489,19.29945,17.75889,17.17773,16.95138,16.85155,4335,301,3,108,2.61E+18,0.000150011,2315,53741,295,STAR
1.24E+18,130.9347342,25.73057925,20.38004,20.29292,20.01927,19.69818,19.39818,4335,301,3,137,1.25E+19,2.114378,11115,58514,625,QSO
1.24E+18,356.1657524,27.32848008,24.06926,20.57307,19.97676,19.78862,19.69497,8103,301,4,73,7.34E+18,-0.000352605,6516,56571,880,STAR
1.24E+18,241.1569406,15.08722112,20.42608,19.59172,19.54633,19.51095,19.50628,4670,301,1,292,4.58E+18,0.000373226,4071,55660,634,STAR
1.24E+18,147.1989794,17.60140663,25.60441,22.22216,20.65402,19.58783,19.04528,5183,301,2,110,5.99E+18,0.5985094,5322,56003,659,GALAXY
1.24E+18,210.0151514,48.40644068,23.01379,21.92508,21.5505,21.1412,21.09205,2964,301,6,431,9.57E+18,0.1191829,8499,57431,550,GALAXY
1.24E+18,188.5816816,32.79577055,23.67644,23.64899,22.1544,20.52071,19.73261,4599,301,4,121,1.15E+19,0.9497809,10249,58229,369,GALAXY
1.24E+18,129.9361184,23.10625385,22.91038,23.33379,21.71881,20.56864,19.54947,4517,301,2,124,1.25E+19,0.00014471,11106,58511,591,STAR
1.24E+18,131.5391912,26.37543166,22.25501,20.88304,19.02483,18.44344,18.09703,4469,301,3,141,5.83E+18,0.3301419,5181,56298,402,GALAXY
1.24E+18,350.4684491,12.40275986,26.28714,21.75173,19.88558,19.06294,18.57349,7773,301,4,248,6.93E+18,0.4585056,6156,56239,704,GALAXY
1.24E+18,50.39292191,18.91179099,20.4234,19.25745,19.36317,19.50048,19.59684,6475,301,5,72,3.64E+18,-0.000761446,3231,54890,544,STAR
1.24E+18,51.12421004,18.61885186,19.92862,18.37203,17.64055,17.34959,17.16529,6475,301,5,77,3.59E+18,-0.000604231,3187,54821,328,STAR
1.24E+18,242.0523469,14.1167245,18.15768,16.06743,15.04968,14.60797,14.24691,4678,301,3,270,2.84E+18,0.09394673,2524,54568,93,GALAXY
1.24E+18,215.6845131,21.76066138,26.07075,22.17857,20.38543,19.57146,19.09011,4678,301,3,96,6.64E+18,0.4352708,5898,56045,777,GALAXY
1.24E+18,246.8347833,12.39667791,25.1614,21.69115,19.96074,19.00941,18.55495,4678,301,3,304,4.58E+18,0.4826889,4067,55361,37,GALAXY
1.24E+18,131.872562,31.95709015,22.11275,21.56907,21.32567,21.57934,21.215,3606,301,5,59,5.84E+18,1.137201,5185,55978,836,QSO
1.24E+18,136.340185,34.20397447,20.81903,20.50633,20.31795,20.00967,19.90646,3606,301,5,88,1.15E+19,1.841849,10240,58158,626,QSO
1.24E+18,137.4974622,34.99528189,21.28971,21.19596,20.83833,20.85446,20.41997,3606,301,5,96,1.15E+19,1.110745,10241,58157,68,QSO
1.24E+18,122.1765871,27.60198613,25.77439,23.81642,21.72778,20.31003,19.62712,2961,301,2,50,1.16E+19,0.6708014,10288,58131,53,GALAXY
1.24E+18,202.8512823,46.58092249,20.92373,20.79973,20.90122,20.73424,20.53158,3699,301,5,103,8.34E+18,1.906872,7407,56772,774,QSO
1.24E+18,208.2014817,45.67475596,21.72409,20.83916,20.15582,19.75499,19.53994,3699,301,5,128,8.36E+18,0.4484322,7428,56781,308,QSO
1.24E+18,8.474147884,27.58791209,19.54165,19.10828,18.7593,18.54578,18.40383,8103,301,4,146,7.07E+18,2.109774,6282,56572,740,QSO
1.24E+18,42.98909945,31.85650097,21.90578,20.88721,20.50702,20.21151,20.29866,5817,301,2,174,3.61E+18,-0.000262657,3210,54876,65,STAR
1.24E+18,141.7770796,28.22031748,24.0606,22.40008,22.11748,21.29254,20.84723,4518,301,1,94,1.08E+19,0.7437861,9632,58130,983,GALAXY
1.24E+18,356.4451961,27.40934037,23.41732,22.53467,20.99889,19.95595,19.81753,8103,301,4,75,7.34E+18,0.5237144,6516,56571,913,GALAXY
1.24E+18,13.98760688,-3.702420857,20.17066,19.6335,19.47743,19.10457,18.95818,7907,301,1,165,8.91E+18,2.460667,7912,57310,358,QSO
1.24E+18,359.3647151,-3.558702433,20.18401,20.08329,20.02411,19.77529,19.8713,7907,301,1,67,8.89E+18,1.822551,7895,57659,763,QSO
1.24E+18,41.82074978,0.45990629,24.0498,23.34127,21.55892,20.35035,19.59236,4136,301,5,97,7.96E+17,-0.000166789,707,52177,501,STAR
1.24E+18,226.0996133,60.85995534,22.79606,21.87962,20.55609,19.63707,19.18373,2206,301,3,64,7.86E+18,0.5308357,6981,56443,521,GALAXY
1.24E+18,238.1798044,54.81318842,20.50057,18.74079,17.64952,17.24293,16.98106,2206,301,3,122,6.97E+17,0.2041908,619,52056,411,GALAXY
1.24E+18,39.02048723,-3.380949882,25.37857,23.58882,23.4646,21.64816,21.87846,7865,301,5,175,1.05E+19,0.843473,9320,58069,697,GALAXY
1.24E+18,18.2893029,8.892943647,24.64105,23.27536,21.70399,20.42698,19.68554,7767,301,1,57,1.25E+19,0.6982173,11073,58451,387,GALAXY
1.24E+18,202.5588002,17.96115681,21.83142,21.59103,20.92221,19.82938,19.344,5314,301,1,167,6.60E+18,0.7119047,5866,56035,133,GALAXY
1.24E+18,206.4521939,17.45854323,23.43008,22.24276,20.42932,19.53142,19.09741,5314,301,1,192,6.13E+18,0.494484,5444,56038,535,GALAXY
1.24E+18,245.1864363,51.55990327,20.63199,20.44479,20.28494,20.12272,20.00422,1412,301,5,387,9.08E+18,1.503593,8062,58251,214,QSO
1.24E+18,136.6275456,29.72270492,22.03681,21.79789,21.82887,21.63022,22.00828,4335,301,5,179,1.20E+19,1.965595,10667,58163,206,QSO
1.24E+18,139.3552531,30.93601814,21.70627,21.49457,21.0813,20.96359,20.64882,4335,301,5,197,1.28E+19,0.3922292,11375,58426,889,QSO
1.24E+18,248.2641551,11.65989892,19.19721,17.39812,16.52166,16.10666,15.79848,4678,301,3,314,2.85E+18,0.05152703,2533,54585,189,GALAXY
1.24E+18,248.5078936,11.62591573,23.99186,20.79005,19.29567,18.37325,17.8945,4678,301,3,316,2.85E+18,0.4842275,2533,54585,172,GALAXY
1.24E+18,221.9407545,29.40332879,26.49007,22.77001,21.0899,20.0773,19.35255,4576,301,4,659,4.37E+18,0.4831865,3878,55361,563,GALAXY
1.24E+18,191.5948179,37.74152021,24.21882,23.5951,21.95757,20.54189,19.56502,4470,301,5,51,9.98E+18,0.000177916,8868,57781,760,STAR
1.24E+18,209.6979443,35.53091042,24.50096,20.96206,20.78095,20.48762,20.41936,4470,301,5,149,1.00E+19,3.254366,8878,57785,66,QSO
1.24E+18,195.8208947,37.58486306,21.53015,20.7301,20.70198,20.65679,20.52992,4470,301,5,74,9.99E+18,2.708509,8870,57779,652,QSO
1.24E+18,175.299593,20.21379088,19.98574,18.43331,17.32656,16.87086,16.50417,5313,301,5,106,2.82E+18,0.1647325,2506,54179,439,GALAXY
1.24E+18,359.4599939,24.09017401,22.58806,21.89315,20.16355,19.2249,18.80411,7708,301,2,202,7.33E+18,0.4759791,6513,56543,285,GALAXY
1.24E+18,9.588582008,24.27191334,25.75645,22.31976,20.61768,19.66308,19.3809,7708,301,2,263,7.08E+18,0.4849196,6284,56310,202,GALAXY
1.24E+18,218.7518892,54.26180571,23.04262,23.34305,20.87213,19.65366,19.19757,3225,301,1,77,7.55E+18,0.5959911,6710,56416,139,GALAXY
1.24E+18,118.224926,50.88343552,20.96428,19.74944,19.20229,18.96653,18.8622,4294,301,3,79,9.35E+18,-0.000307893,8308,57417,766,STAR
1.24E+18,226.0787814,31.11699879,19.33024,17.46861,16.66717,16.28773,16.00083,3900,301,1,603,2.08E+18,0.06982429,1844,54138,564,GALAXY
1.24E+18,154.3353984,34.51726043,22.88562,21.27712,19.38451,18.73398,18.36221,3900,301,1,209,7.27E+18,0.3717996,6454,56336,688,GALAXY
1.24E+18,126.2465844,11.35753366,25.05251,20.2406,18.59519,17.99833,17.59744,5194,301,2,83,5.08E+18,0.3057395,4508,55600,230,GALAXY
1.24E+18,48.86550028,-0.238212124,20.7821,19.76172,19.1371,18.87397,18.74493,3438,301,3,126,8.01E+17,0.00019246,711,52202,190,STAR
1.24E+18,242.8666168,42.93732796,24.63465,20.38205,20.49088,20.2443,20.26316,3226,301,4,69,9.60E+18,-9.44E-05,8525,57900,441,STAR
1.24E+18,234.4414418,29.61675315,21.38783,19.58961,18.133,17.60919,17.30032,3927,301,1,51,5.32E+18,0.2790172,4722,55735,324,QSO
1.24E+18,233.7366582,30.01341748,23.68113,23.24909,21.05997,19.87266,19.27105,3927,301,1,46,5.32E+18,0.6412981,4722,55735,432,GALAXY
1.24E+18,3.924805307,-7.359121231,25.81676,20.8864,19.14486,18.51855,18.26887,8095,301,4,326,8.05E+18,0.3349895,7150,56597,440,GALAXY
1.24E+18,19.83271406,-7.124505798,21.72206,20.10122,18.35635,17.7338,17.30394,8095,301,4,431,8.06E+18,0.3167824,7160,56599,517,GALAXY
1.24E+18,196.3935711,52.39424966,21.30418,20.67279,20.56566,20.6046,20.51224,3838,301,5,21,9.25E+18,2.591356,8218,57519,284,QSO
1.24E+18,198.8241138,52.16136095,19.46483,19.48124,19.2621,19.27249,19.25773,3838,301,5,31,7.61E+18,1.264997,6759,56416,5,QSO
1.24E+18,191.3133495,5.521547276,25.48335,22.08367,20.31111,19.46434,18.8558,6005,301,5,200,5.44E+18,0.5257524,4835,56016,345,GALAXY
1.24E+18,236.0331851,26.40362757,19.60114,18.29212,17.62549,17.18271,16.90749,4010,301,5,150,2.08E+18,0.06749301,1849,53846,506,GALAXY
1.24E+18,149.3283205,2.031765004,20.45483,19.42983,19.16318,19.07983,19.13054,1907,301,3,178,3.55E+18,-0.000112861,3154,54821,196,STAR
1.24E+18,355.9239514,27.22844425,26.8431,21.76544,21.19344,21.12423,20.80459,8103,301,4,72,7.34E+18,-0.000394147,6515,56536,366,STAR
1.24E+18,36.74016304,-3.55984495,23.16325,21.80811,20.84795,20.50135,20.10629,7865,301,5,160,7.17E+18,4.354566,6369,56217,952,QSO
1.24E+18,229.8094906,50.24383347,22.6607,22.52363,20.26559,19.26061,18.75957,3225,301,2,130,7.57E+18,0.5534715,6721,56398,365,GALAXY
1.24E+18,238.8282755,45.02384096,23.7871,20.82523,19.11768,18.48051,18.12456,3225,301,2,183,6.79E+18,0.3378243,6033,56069,386,GALAXY
1.24E+18,58.30519073,0.443756486,23.37498,21.27487,19.4956,18.2774,17.581,4136,301,5,207,1.72E+18,1.47E-05,1529,52930,578,STAR
1.24E+18,12.60574644,-3.551562777,20.84912,20.66209,20.1719,20.15072,20.15991,7907,301,1,156,8.90E+18,1.239437,7906,57333,897,QSO
1.24E+18,13.80701908,-3.642240159,21.63772,20.94336,20.63526,20.17253,19.91303,7907,301,1,164,8.91E+18,1.572623,7912,57310,400,QSO
1.24E+18,14.28743899,-3.667453523,20.99763,20.02739,19.90332,19.88984,19.69401,7907,301,1,167,7.93E+18,-0.000555247,7043,56576,594,STAR
1.24E+18,358.1734322,-3.656816993,21.83626,21.58004,20.67224,20.14902,19.89439,7907,301,1,59,8.89E+18,1.175863,7895,57659,524,QSO
1.24E+18,349.3558278,15.18238293,22.447,21.82878,21.73769,21.64195,21.6302,1739,301,5,234,6.92E+18,0.000469707,6142,56219,724,STAR
1.24E+18,356.6604124,15.64984422,18.54494,17.13938,16.60956,16.41536,16.33852,1739,301,5,281,2.13E+18,-0.000193506,1894,53240,609,STAR
1.24E+18,217.5311699,10.0292028,18.88676,17.51805,16.7928,16.41438,16.19046,3836,301,2,454,1.92E+18,0.1019219,1709,53533,234,GALAXY
1.24E+18,236.4926835,17.48842097,21.91029,21.27996,20.94342,21.07677,20.80647,4678,301,6,229,4.43E+18,-0.000375029,3932,55337,157,STAR
1.24E+18,9.822678179,27.58320246,18.66167,18.56709,18.51384,18.45939,17.9401,8103,301,4,154,8.64E+18,0.3728182,7671,57360,268,QSO
1.24E+18,353.5040588,27.09298341,19.6549,19.61415,19.56968,19.30031,19.0921,8103,301,4,57,8.67E+18,2.039863,7701,57356,952,QSO
1.24E+18,4.199481408,27.6526357,23.04885,21.87129,20.50298,19.70655,19.19445,8103,301,4,121,7.07E+18,0.4819444,6276,56269,863,GALAXY
1.24E+18,243.786885,41.21577116,23.20819,22.56076,20.64871,19.76747,19.21155,3225,301,2,218,6.81E+18,0.5078997,6044,56090,219,GALAXY
1.24E+18,237.4788403,45.88422581,19.4165,18.14057,17.41381,16.99214,16.77384,3225,301,2,174,1.32E+18,0.130134,1168,52731,137,GALAXY
1.24E+18,6.944888355,24.20167701,19.07746,19.1402,19.57646,19.80589,20.16234,7708,301,2,247,7.07E+18,8.72E-05,6281,56295,324,STAR
1.24E+18,250.7630204,37.44910698,22.21848,21.54086,20.52744,19.44562,18.94103,3225,301,6,260,5.85E+18,0.619038,5193,56066,179,GALAXY
1.24E+18,174.1070929,26.08393665,19.3055,18.49273,18.22148,18.13363,18.13191,5112,301,1,416,7.22E+18,0.000368831,6410,56336,380,STAR
1.24E+18,233.8830633,7.810523232,19.55804,18.26036,17.5221,17.12757,16.88027,3836,301,2,563,1.94E+18,0.1257781,1723,53905,37,GALAXY
1.24E+18,246.6581183,52.19487611,19.45809,18.1504,17.6141,17.39476,17.3039,4679,301,3,100,3.88E+18,-0.000325413,3442,54983,146,STAR
1.24E+18,247.5357432,51.4408334,21.66138,20.65405,20.51393,20.69345,20.94839,4679,301,3,106,9.07E+18,2.571443,8058,57196,700,QSO
1.24E+18,225.4648599,31.26232583,20.55531,18.4895,17.47444,16.96542,16.53526,3900,301,1,600,2.08E+18,0.09186466,1844,54138,415,GALAXY
1.24E+18,253.5342314,47.56960206,21.12758,21.12747,20.82114,20.77778,20.7475,4682,301,2,169,9.61E+18,1.263037,8538,57549,439,QSO
1.24E+18,155.3687181,32.73496967,19.96167,18.28725,17.42861,16.93572,16.61192,4518,301,1,178,2.20E+18,0.1283186,1955,53442,73,GALAXY
1.24E+18,137.7441822,26.51139206,24.64611,22.7648,21.93631,21.74286,21.57413,4518,301,1,68,1.08E+19,0.6628491,9603,58132,929,GALAXY
1.24E+18,114.462304,47.70334582,21.58602,21.09276,20.77497,20.38564,19.94679,4294,301,5,52,1.20E+19,0.7637379,10654,58429,440,QSO
1.24E+18,237.9863418,25.29065825,19.69144,18.40677,17.77546,17.36166,17.16368,4010,301,5,163,2.08E+18,0.07057144,1850,53786,463,GALAXY
1.24E+18,127.552839,1.322162905,21.13471,20.73421,20.25021,20.01851,19.65529,1907,301,3,33,5.39E+18,0.3942182,4791,55889,779,QSO
1.24E+18,356.0890749,27.36578409,26.24788,21.05,20.27978,19.9992,19.82845,8103,301,4,73,7.34E+18,-0.000354164,6515,56536,334,STAR
1.24E+18,33.89429812,-3.709923306,23.0297,22.54695,22.20441,21.35171,20.64843,7865,301,5,141,9.15E+18,0.8882337,8124,56954,581,GALAXY
1.24E+18,146.46943,0.98758807,25.43519,24.28793,21.65865,20.23536,19.40993,1239,301,6,174,4.31E+18,0.7952185,3827,55565,569,GALAXY
1.24E+18,14.02503296,-3.64299113,22.23309,21.074,20.82732,20.81151,20.85202,7907,301,1,165,8.91E+18,2.98776,7912,57310,360,QSO
1.24E+18,350.3639997,23.13349346,22.90594,25.22121,23.22888,21.21022,19.49352,7708,301,1,146,8.56E+18,-8.33E-05,7606,56977,713,STAR
1.24E+18,148.1652745,21.69267577,18.44828,17.41876,17.07511,16.95595,16.93997,5112,301,1,255,1.08E+19,-7.64E-06,9617,58084,88,STAR
1.24E+18,167.1411941,25.47894844,22.15558,21.46438,21.37392,21.39055,22.30325,5112,301,1,374,7.22E+18,1.53046,6413,56336,480,QSO
1.24E+18,136.1744697,12.47863865,24.22554,21.98655,20.20454,19.25172,18.88872,6004,301,5,137,5.97E+18,0.5154256,5298,55979,417,GALAXY
1.24E+18,240.0487621,42.35983171,20.13391,19.08434,18.89069,18.78263,18.82258,3705,301,4,244,9.60E+18,-0.000745559,8528,57896,582,STAR
1.24E+18,9.949518415,27.45872483,20.93321,21.0007,21.0645,20.59477,21.12001,8103,301,4,155,8.64E+18,1.999539,7671,57360,266,QSO
1.24E+18,5.918378055,27.65071536,23.94425,23.77802,22.01945,20.7774,19.87401,8103,301,4,131,8.66E+18,0.8068047,7693,57361,477,GALAXY
1.24E+18,219.6785543,54.2429854,20.06404,18.48786,17.51635,17.11166,16.8014,3225,301,2,80,1.31E+18,0.1253121,1163,52669,318,GALAXY
1.24E+18,244.0874814,40.87294903,23.33358,23.04268,21.19775,20.1418,19.43927,3225,301,2,221,9.60E+18,0.6328243,8526,57898,369,GALAXY
1.24E+18,228.1857328,38.07248616,24.76866,23.51908,21.84709,20.66395,19.93999,3926,301,3,18,1.21E+19,0.6748613,10745,58277,991,GALAXY
1.24E+18,204.8642632,51.37084044,20.54007,20.4831,20.22873,20.19927,20.22953,3838,301,5,56,9.24E+18,1.222307,8208,57430,124,QSO
1.24E+18,164.4307762,40.17235246,21.64391,20.99838,20.92616,20.88767,21.29182,3647,301,2,162,5.21E+18,2.280106,4625,55632,638,QSO
1.24E+18,230.6644853,32.66677878,19.24135,17.42872,16.53181,16.12055,15.79263,3919,301,4,174,1.56E+18,0.07950001,1387,53118,462,GALAXY
1.24E+18,127.0213192,32.42390139,21.76004,20.86229,20.72514,20.94977,20.60043,2961,301,4,92,1.15E+19,2.780113,10234,58153,482,QSO
1.24E+18,108.3782511,39.36549977,19.03629,17.94066,17.62177,17.51335,17.50611,4264,301,6,14,3.31E+18,7.01E-05,2938,54526,79,STAR
1.24E+18,109.1014965,40.72599834,20.55539,19.53037,19.14386,19.02955,18.94137,4264,301,6,24,3.61E+18,-0.00023099,3205,54848,377,STAR
1.24E+18,130.4518102,51.39306345,20.11439,19.21594,18.95761,18.8908,18.84984,1331,301,4,183,4.16E+18,1.24E-06,3697,55290,944,STAR
1.24E+18,12.8198195,-0.320610496,21.7765,21.41389,20.41205,19.15093,19.43322,4263,301,3,201,1.06E+19,0.9455705,9389,58097,498,GALAXY
1.24E+18,235.4836008,16.99305306,22.93431,21.19503,19.71564,18.56021,17.97042,4674,301,1,216,3.15E+18,3.95E-05,2795,54563,597,STAR
1.24E+18,172.6207329,21.20297027,22.91827,21.60146,19.60744,18.74497,18.25356,5194,301,2,387,7.24E+18,0.5012,6430,56299,39,GALAXY
1.24E+18,146.2976915,35.46288969,22.81704,21.62938,20.92593,20.33202,20.23863,3647,301,3,62,1.15E+19,0.7003722,10229,58441,922,GALAXY
1.24E+18,343.953248,11.9227796,19.66936,18.08208,16.90918,16.34295,15.95437,7773,301,4,205,5.69E+18,0.1722553,5051,56214,806,GALAXY
1.24E+18,148.8226013,30.77583878,22.40095,23.39708,21.05872,19.99953,19.27561,4518,301,1,139,1.28E+19,0.7559148,11379,58438,899,GALAXY
1.24E+18,213.1703325,22.22811747,19.50034,18.11377,17.21966,16.79236,16.5002,4678,301,3,80,3.14E+18,0.1366111,2785,54537,61,GALAXY
1.24E+18,47.83305429,-0.296766679,20.3477,19.81116,19.74483,19.77822,19.65023,3438,301,3,119,8.01E+17,2.409312,711,52202,303,QSO
1.24E+18,219.5323676,18.71700772,21.71001,21.2312,21.09318,21.20252,20.86813,5183,301,3,566,6.16E+18,0.4482054,5469,56037,664,GALAXY
1.24E+18,141.0682868,36.50841038,21.87207,19.73392,18.6643,18.26967,18.03412,3606,301,5,118,1.43E+18,-1.89E-06,1274,52995,415,STAR
1.24E+18,134.6422631,28.85331387,24.14437,21.35035,19.69309,18.64666,18.11592,4335,301,5,166,1.20E+19,0.000118502,10661,58171,647,STAR
1.24E+18,135.2650263,29.06000477,24.12608,22.78207,22.40016,21.8146,21.5542,4335,301,5,170,1.18E+19,0.8415443,10437,58135,127,GALAXY
1.24E+18,17.95692447,-1.003645835,24.15087,21.94804,20.41044,19.55465,19.15567,4858,301,1,474,4.76E+18,0.5074686,4226,55475,47,GALAXY
1.24E+18,13.37810788,-0.932294721,25.63443,21.87118,19.81844,19.04816,18.57474,4858,301,1,444,1.68E+18,0.435417,1496,52883,60,GALAXY
1.24E+18,179.347157,59.3285193,20.61046,20.24762,20.12683,19.83805,19.74091,2989,301,2,22,7.99E+18,1.839586,7098,56661,86,QSO
1.24E+18,179.4453155,59.44726949,21.32964,20.40668,20.14507,19.93682,19.82655,2989,301,2,23,9.27E+18,0.000323159,8237,58162,651,STAR
1.24E+18,190.9579861,59.40930588,19.18793,19.0852,18.88095,18.83646,19.02838,2989,301,2,62,1.08E+18,1.188566,956,52401,78,QSO
1.24E+18,198.3700103,47.22744727,23.12958,21.16984,20.66186,20.23964,20.0398,3699,301,5,82,7.60E+18,-0.000172522,6753,56399,242,STAR
1.24E+18,202.6868521,36.63498619,25.57811,22.69265,21.35793,20.36379,19.55859,4470,301,5,111,9.99E+18,-0.000220858,8876,57783,389,STAR
1.24E+18,132.5749275,32.25862732,22.51552,23.07937,22.29354,21.99715,21.45492,3606,301,5,63,1.17E+19,0.9714469,10431,58137,825,GALAXY
1.24E+18,204.833114,46.22066203,21.68359,21.65612,21.52224,21.4289,21.28277,3699,301,5,112,8.36E+18,1.94823,7429,56740,614,QSO
1.24E+18,209.9392595,45.30647596,22.39062,19.68126,19.4156,19.29966,19.40655,3699,301,5,137,7.46E+18,3.053018,6629,56365,828,QSO
1.24E+18,120.3335005,52.0847137,25.37269,22.86533,21.62367,20.38992,19.70694,4294,301,2,90,8.22E+18,0.5721999,7300,56707,441,GALAXY
1.24E+18,359.6093089,24.17604561,25.63973,21.23014,19.38192,18.65642,18.32788,7708,301,2,203,7.33E+18,0.3775082,6513,56543,290,GALAXY
1.24E+18,116.5674529,50.53034307,22.25092,22.1051,21.77647,21.69963,21.34619,4294,301,5,73,9.35E+18,1.132826,8308,57417,572,QSO
1.24E+18,116.7047974,50.6871985,22.26398,22.06011,21.93876,21.48733,21.66459,4294,301,5,74,9.35E+18,1.805308,8308,57417,618,QSO
1.24E+18,184.2451139,33.89957385,22.83192,21.81583,20.65909,19.82159,19.53565,4576,301,1,444,5.19E+18,0.5799783,4612,55590,811,GALAXY
1.24E+18,184.4024394,33.93379361,24.87204,24.0732,21.38696,20.1267,19.47648,4576,301,1,445,1.15E+19,0.6539301,10246,58171,387,GALAXY
1.24E+18,236.1199844,26.35033282,20.00463,18.23089,17.32023,16.83978,16.47426,4010,301,5,150,2.08E+18,0.08236709,1849,53846,559,GALAXY
1.24E+18,236.3229994,26.20814296,21.31768,18.93353,17.46834,16.78944,16.29469,4010,301,5,152,2.08E+18,-0.000204935,1849,53846,547,STAR
1.24E+18,244.4874035,21.96771954,18.69864,17.60018,17.23493,17.041,16.87751,4010,301,5,209,2.09E+18,0.01436821,1853,53566,535,GALAXY
1.24E+18,149.7664117,1.840892704,19.74609,18.91521,18.65585,18.56407,18.53104,1907,301,3,181,3.55E+18,0.001353579,3154,54821,163,STAR
